186.99851337677,118.774890950522,59.5268550055293,-110.250265468805,-502.905199722968,-490.380329218414,568.91837173105
-444.854007639158,-547.644457769994,280.968931717564,570.298500829714,289.865253789317,248.864352102831,520.840572946042
-269.510049087124,-276.931586886369,147.548036658881,209.035473586725,388.424383877021,62.2504091068129,219.690272813081
-280.210749395867,381.696333067987,369.592982209192,410.98353479535,1.63986896187555,466.306711575396,504.255489536588
553.080665456749,-311.271542026308,-440.84784562978,-327.15152741837,-416.229460469713,-303.143616612334,491.003061667358
-450.822530255694,-524.606043405587,314.330969690571,360.389285669104,-242.978206389572,-254.144738803906,356.390866269253
36.5870262363961,98.1907515851426,484.105070884453,-345.488004350465,314.45435167987,3.18011419649235,309.087726794062
-477.499444586358,-261.713702562196,-17.8002262279758,-6.11018579775748,-583.050944252007,-241.565992223583,431.411011735429
-385.345962814488,587.401491377515,-359.309496562436,-535.709435809312,-492.151390163888,-7.73658049957385,609.590165176375
533.478373358526,115.06247841106,-477.487945900619,253.657811858939,-579.61382447287,573.26386145429,913.305527176571
78.5562270124175,-148.807504112772,534.517392006523,137.893253529394,-501.665942017803,599.640256061812,864.784461973295
107.989137860157,561.754360632908,-3.80651157954946,-305.736285794807,-368.317505765752,45.5601914532291,288.253385910568
94.6530397577681,124.123999390939,-296.66651876123,558.469144395548,34.3430937763935,323.312893672456,414.66679516453
164.06968333681,-433.029224212926,248.240799875054,325.542491109856,-100.136890015484,-472.694487402066,447.497255015305
422.323341299839,-366.320527924028,-130.59391945721,475.719008311249,-251.430263014934,-435.554357509743,513.16327820367
53.0836345177667,-40.2447217423233,577.567454483647,-427.990111999277,-280.614612412818,28.4536460256238,384.885980859081
576.230726183159,-581.681055403382,-123.101810825957,-346.812102076661,-371.410423292784,-513.236767179952,650.545604426878
557.8666532194,-161.716689205774,-212.558112284034,148.368961945428,36.4707584452116,10.1628679437916,48.1086838444309
493.653693646683,-64.3533216910804,556.067521844718,127.699755792884,13.3364798305605,-469.690922485125,444.793117827631
458.371445352172,69.4341562724007,-47.2514717905252,-140.000241009394,-230.365603789621,116.286361576291,88.089841770496
-168.642854442675,218.63638474309,-371.290858024024,187.837337743959,-51.8046745024577,554.242994333007,494.892481198713
-103.643691974706,538.332140584854,-94.4215130594483,-448.461868779947,-131.358082253906,411.064194948268,457.196580181449
-331.231568185197,-227.27700932614,-536.638808723695,-556.999293304301,-64.4999773218171,-21.7572153720074,395.32048674944
-29.4091231325945,-531.765200503989,85.1132440968501,424.213836458785,578.227138786214,332.348447278108,682.697385581235
-297.543979820925,-32.3170121083978,-323.406844810295,-160.442677383226,-376.743525221768,-352.272626654814,369.921933468021
189.97637392275,195.62762822082,529.656830669453,-190.713877540523,-201.175880370304,336.701304562936,360.290181555771
519.790103382311,132.44221763587,447.658767558411,94.6254910403213,-378.887466626721,-363.366856639949,420.958233121722
193.942963222941,157.426181197982,-533.851736593534,-275.326928469809,425.440114337395,-244.984365113531,462.550462440571
-570.360718402759,538.482153576988,101.23246761565,578.79711868915,-561.220168984476,86.8583349826911,654.290587499041
248.878090180796,16.351852173649,372.801821472048,-94.6338464163134,-362.424406444308,-496.279919061963,516.492886816641
-488.932690404429,441.68086292122,490.416196274983,199.726721971486,-450.656310328628,-471.978396446719,681.453281782677
-285.752847342023,-525.131324774969,-21.5704351906135,-108.680497864463,-98.9761673775088,79.9716811058103,96.6699256804342
-530.282157335898,-267.319810566054,-115.557584069098,7.91595235327463,386.814976900386,528.126307538329,523.996222077898
