-367.591540594721,399.016645936984,-427.419660502297,139.791456503435,146.712368995676
-468.417970137059,-159.269939085107,-348.413281397896,-517.72087752981,269.328671273637
193.31056146398,-554.151796990552,408.822551558498,429.439152737331,299.624081681922
35.2224615699896,-52.0474235266639,374.389606375115,-533.463061202798,285.581043859129
-304.420056701605,276.647346872254,-0.170531369829405,-554.214580087353,251.002489952974
-547.276305648181,-535.334617608627,-378.070344877662,153.39100043044,161.761289960095
293.330612627411,584.922116099254,-587.350533279686,-376.816749686819,365.69749806679
-110.705181063786,192.118513401607,362.4616074632,-549.941082892487,302.75779961285
285.241531660244,-281.889067283864,428.358535351439,34.957897076689,113.544258962521
528.411862719601,-487.973679854342,-420.60892785389,216.312837487418,184.173225249138
584.992209335822,-73.536646073598,-537.462271619108,569.784691496983,390.328503875902
-373.170714475825,128.531926192634,-493.428292245003,-567.707966290845,368.766208477679
467.070101616525,534.35522759458,-167.70302260706,124.522319121964,97.8343299616606
90.2550398985919,-164.390898153257,-366.849875799584,-555.810272669775,306.760294880355
-327.889874159565,338.604139758903,320.167377470831,522.083476447777,285.084827332475
203.63303054072,-332.441566179612,125.217908669063,-25.7678151960187,37.6491819181114
-228.220736114466,213.746605642096,-63.1584771099257,-142.702758160319,29.6051583597327
491.947191950168,563.90764076627,367.533972636129,171.757796028154,170.182856646199
-92.1369692017402,494.716341842862,-13.2140407943843,491.207969628782,243.193302751513
-205.373305399634,378.957583591521,147.172494018617,208.163164627306,80.0186693594079
-462.954298019667,422.640294281717,-67.2056388525359,426.723279987992,184.316561656364
120.339963603253,-43.3162884560929,145.341679307562,-405.136362207667,135.148828316046
-274.496398664316,89.7755964969498,212.203781369682,145.099038658545,41.6124904968341
381.632107875232,7.10202911128624,-53.9699666041265,-215.966527659618,37.4583618150758
475.255945312741,463.354501220149,133.911001850729,-250.169442870431,110.468613927392
-386.776970329342,168.2925914392,-52.3728179861997,205.270495153926,40.885093699779
-490.778337580173,-99.6934088419259,267.958809991679,-581.264053890892,292.782908608618
514.244825362964,-500.97724826904,265.714401935727,-471.344047618468,266.022221310335
386.008830403983,-122.800299921291,-547.554212243107,-43.4432566287594,156.239994098333
-528.566203445754,211.630943092683,-453.536374992497,-432.128980037446,254.995318095528
-594.608876400847,-216.576958046953,-66.9246754959414,187.614798479855,41.1181143591292
19.3603616823481,-557.185288660116,229.767609893446,241.317373037939,148.738827360179
107.523203219738,-581.729111602682,131.751466592854,-118.399555166504,104.280771179866
-33.6015987751254,-453.737348220033,-303.658316933212,-410.119045289388,224.436545074433
121.625128744863,-380.436621083252,-418.213575230123,397.116871159553,243.087971277453
